,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,engine_unit,max_power_unit,mileage_unit
6613,Hyundai Verna 1.6 CRDI,2013,500000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,CC,bhp,kmpl
6614,Tata Indica V2 DLE BSII,2009,45000,100000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5.0,CC,bhp,kmpl
6615,Renault KWID RXT,2017,270000,50000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5.0,CC,bhp,kmpl
6616,Hyundai i20 Active 1.2 S,2017,550000,40000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,CC,bhp,kmpl
6617,Renault KWID 1.0 RXT Optional,2016,235000,60000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5.0,CC,bhp,kmpl
6618,Hyundai i20 1.2 Spotz,2018,600000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,CC,bhp,kmpl
6619,Honda Jazz 1.5 VX i DTEC,2015,525000,60000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6620,Maruti Swift VDI,2012,325000,90000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6621,Maruti Swift Dzire ZDI,2014,420000,90000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6622,Maruti Alto K10 LXI,2014,229999,60000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6623,Maruti Swift Dzire ZDI,2013,375000,80000,Diesel,Individual,Manual,Fourth & Above Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6624,Mahindra Scorpio VLX 2WD BSIV,2012,750000,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,CC,bhp,kmpl
6625,Tata Tiago 1.2 Revotron XZ,2018,400000,40000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0,CC,bhp,kmpl
6626,Mahindra XUV500 W6 2WD,2013,600000,91000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,CC,bhp,kmpl
6627,Hyundai Santro Xing XK eRLX Euro II,2008,110000,80000,Petrol,Individual,Manual,Third Owner,17.8,1086.0,63.0,"9.8@ 3,000(kgm@ rpm)",5.0,CC,bhp,kmpl
6628,Maruti 800 AC,2007,45000,73257,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,CC,bhp,kmpl
6629,Mahindra Bolero Pik-Up CBC 1.7T,2019,722000,80000,Diesel,Individual,Manual,First Owner,19.466585,2523.0,70.0,200Nm@ 1400-2200rpm,2.0,CC,bhp,kmpl
6630,Tata Tiago 2019-2020 XZ,2020,500000,15000,Petrol,Individual,Manual,First Owner,23.84,1199.0,83.83,114Nm@ 3500rpm,5.0,CC,bhp,kmpl
6631,Hyundai Verna CRDi SX ABS,2007,250000,110000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,CC,bhp,kmpl
6632,Skoda Rapid 1.5 TDI Ambition BSIV,2018,950000,40000,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,250Nm@ 1500-2500rpm,5.0,CC,bhp,kmpl
6633,Nissan Sunny Diesel XV,2013,375000,212000,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,200Nm@ 2000rpm,5.0,CC,bhp,kmpl
6634,Maruti Swift Dzire ZDI,2018,780000,30000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6635,Hyundai Santro Asta BSIV,2018,575000,30000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,99Nm@ 4500rpm,5.0,CC,bhp,kmpl
6636,Hyundai i20 1.2 Spotz,2017,563000,30000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,CC,bhp,kmpl
6637,Tata Tiago 1.2 Revotron XZ,2017,450000,15000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5.0,CC,bhp,kmpl
6638,Toyota Innova Crysta 2.4 ZX AT,2020,2300000,1000,Diesel,Individual,Automatic,First Owner,13.68,2393.0,147.51,360Nm@ 1400-2600rpm,7.0,CC,bhp,kmpl
6639,Maruti 800 AC,1999,80000,26320,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,CC,bhp,kmpl
6640,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,320000,135000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,CC,bhp,kmpl
6641,Honda Civic 1.8 V MT,2008,375000,100000,Petrol,Individual,Manual,Third Owner,13.5,1799.0,130.0,172Nm@ 4300rpm,5.0,CC,bhp,kmpl
6642,Maruti Eeco 5 Seater AC BSIV,2017,400000,120000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0,CC,bhp,kmpl
6643,Mahindra Xylo E8 ABS Airbag,2011,600000,230000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0,CC,bhp,kmpl
6644,Renault KWID 1.0 RXT Optional,2016,315000,60000,Petrol,Individual,Manual,Second Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5.0,CC,bhp,kmpl
6645,BMW 3 Series 320d Highline,2012,1100000,80000,Diesel,Individual,Automatic,Second Owner,16.07,1995.0,181.0,380Nm@ 1750-3000rpm,5.0,CC,bhp,kmpl
6646,Maruti Swift Dzire VDi,2010,350000,190000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6647,Maruti Eeco 5 Seater AC BSIV,2016,375000,120000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5.0,CC,bhp,kmpl
6648,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,1050000,217000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8.0,CC,bhp,kmpl
6650,Maruti Celerio VXI,2015,350000,29000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6652,Maruti Wagon R LX Minor,2010,120000,120000,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,CC,bhp,kmpl
6653,Mahindra XUV500 W6 2WD,2015,819999,90000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,CC,bhp,kmpl
6655,Maruti Celerio ZXI Optional AMT BSIV,2018,451999,30000,Petrol,Individual,Automatic,Second Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6656,Hyundai Grand i10 Magna,2016,500000,56000,Petrol,Individual,Manual,Third Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,CC,bhp,kmpl
6657,Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,1250000,90000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,8.0,CC,bhp,kmpl
6658,Mahindra TUV 300 T8,2015,500000,120000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,CC,bhp,kmpl
6659,Maruti Swift VDI BSIV,2015,490000,60000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6660,Maruti Swift Dzire ZDi,2008,200000,147000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6661,Maruti Wagon R VXI BSIII,2012,240000,35000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6662,Hyundai i20 1.2 Spotz,2018,655000,19500,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,CC,bhp,kmpl
6663,Hyundai i20 Active 1.2 SX,2018,620000,38426,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,CC,bhp,kmpl
6664,Maruti Swift VXI Windsong Limited edition,2015,450000,35000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,115Nm@ 4000rpm,5.0,CC,bhp,kmpl
6665,Maruti Wagon R LXI BS IV,2014,310000,35000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6666,Maruti Alto LXi,2007,150000,50000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,CC,bhp,kmpl
6667,Chevrolet Beat Diesel LT,2012,180000,120000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5.0,CC,bhp,kmpl
6668,Tata Indica Vista TDI LS,2011,150000,120000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,135.4Nm@ 2500rpm,5.0,CC,bhp,kmpl
6669,Ford Figo Diesel EXI,2011,160000,112000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,CC,bhp,kmpl
6670,Mahindra Scorpio EX,2013,600000,70000,Diesel,Individual,Manual,Third Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,8.0,CC,bhp,kmpl
6671,Skoda Rapid 1.6 TDI Ambition Plus Alloy,2012,380000,145000,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,250Nm@ 1500-2500rpm,5.0,CC,bhp,kmpl
6672,Tata Indigo LX,2007,120000,135000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,"13.5@ 2,500(kgm@ rpm)",5.0,CC,bhp,kmpl
6673,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2011,350000,500000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.57,200Nm@ 1400-3400rpm,7.0,CC,bhp,kmpl
6674,Tata Indigo TDI,2012,135000,146000,Diesel,Individual,Manual,First Owner,19.61,1405.0,70.0,135.4Nm@ 2500,5.0,CC,bhp,kmpl
6675,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,610000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0,CC,bhp,kmpl
6676,Volkswagen Polo 1.5 TDI Comfortline,2020,260000,50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.5,230Nm@ 1500-2500rpm,5.0,CC,bhp,kmpl
6677,Hyundai Xcent 1.2 VTVT S,2017,500000,25000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,113.75nm@ 4000rpm,5.0,CC,bhp,kmpl
6678,Renault KWID 1.0,2016,220000,20000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5.0,CC,bhp,kmpl
6679,Honda Civic 1.8 S MT,2006,121000,70000,Petrol,Individual,Manual,Second Owner,13.5,1799.0,130.0,172Nm@ 4300rpm,5.0,CC,bhp,kmpl
6680,Tata Indigo CS eLX BS IV,2017,350000,50000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,140Nm@ 1800-3000rpm,5.0,CC,bhp,kmpl
6681,Audi Q3 35 TDI Quattro Technology,2018,2200000,25000,Diesel,Individual,Automatic,Second Owner,15.17,1968.0,181.0,380Nm@ 1750-3000rpm,5.0,CC,bhp,kmpl
6682,Hyundai i20 1.4 CRDi Asta,2011,280000,100000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,CC,bhp,kmpl
6683,Tata Nexon 1.2 Revotron XZ Plus,2020,919999,20000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,170Nm@ 1750-4000rpm,5.0,CC,bhp,kmpl
6684,Hyundai i20 1.4 CRDi Asta,2011,320000,155000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0,CC,bhp,kmpl
6685,Ford Figo Diesel LXI,2012,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,CC,bhp,kmpl
6686,Maruti SX4 VDI,2012,310000,25000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6687,Maruti 800 EX 5 Speed,2006,65000,120000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,CC,bhp,kmpl
6688,Chevrolet Enjoy TCDi LTZ 7 Seater,2013,300000,90000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5Nm@ 1750rpm,7.0,CC,bhp,kmpl
6708,Mahindra XUV500 W8 2WD,2011,575000,110000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,CC,bhp,kmpl
6709,Tata Xenon XT EX 4X2,2014,440000,110000,Diesel,Individual,Manual,Second Owner,13.49,2179.0,138.03,320Nm@ 1750-2700rpm,5.0,CC,bhp,kmpl
6710,Maruti Swift VDI,2012,380000,100000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6711,Tata Manza Aura (ABS) Safire,2010,140000,116700,Petrol,Individual,Manual,Fourth & Above Owner,15.0,1368.0,90.0,116Nm@ 4750rpm,5.0,CC,bhp,kmpl
6712,Tata Zest Quadrajet 1.3 75PS XE,2015,475000,25000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,190Nm@ 1750-3000rpm,5.0,CC,bhp,kmpl
6713,Mahindra Xylo D2,2011,200000,200000,Diesel,Individual,Manual,Third Owner,13.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,CC,bhp,kmpl
6714,Maruti Swift Ldi BSIV,2010,400000,176062,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6715,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,425000,250000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,CC,bhp,kmpl
6717,Honda Amaze Anniversary Edition,2015,509999,82000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6718,Hyundai i10 Era 1.1 iTech SE,2010,275000,80000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0,CC,bhp,kmpl
6719,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,650000,40000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7.0,CC,bhp,kmpl
6720,Jeep Compass 2.0 Longitude Option BSIV,2019,1850000,14000,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,CC,bhp,kmpl
6721,Renault Duster 4x4,2014,650000,129000,Diesel,Individual,Manual,First Owner,19.72,1461.0,108.45,245Nm@ 1750rpm,5.0,CC,bhp,kmpl
6722,Fiat Punto EVO 1.3 Emotion,2016,360000,60000,Diesel,Individual,Manual,Second Owner,20.5,1248.0,91.7,209Nm@ 2000rpm,5.0,CC,bhp,kmpl
6723,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,650000,82000,Diesel,Individual,Automatic,First Owner,21.73,1498.0,108.62,250Nm@ 1500-3000rpm,5.0,CC,bhp,kmpl
6724,Land Rover Range Rover Evoque 2.2L Pure,2013,2000000,77500,Diesel,Individual,Automatic,Third Owner,12.7,2179.0,187.7,420Nm@ 2000rpm,5.0,CC,bhp,kmpl
6725,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,675000,50000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7.0,CC,bhp,kmpl
6726,Maruti 800 AC,2006,50000,40000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4.0,CC,bhp,kmpl
6727,Maruti Wagon R VXI Opt 1.2,2017,445000,39500,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,113Nm@ 4200rpm,5.0,CC,bhp,kmpl
6728,Hyundai Elite i20 Sportz Plus Diesel,2018,750000,40000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,224nm@ 1500-2750rpm,5.0,CC,bhp,kmpl
6729,Maruti Swift VDI,2012,425000,56000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6731,Hyundai i20 1.4 Asta Option,2017,850000,54000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0,CC,bhp,kmpl
6732,Maruti Wagon R VXI BS IV,2016,400000,20000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6733,Tata Indica V2 eLX,2014,200000,55896,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,CC,bhp,kmpl
6734,Honda Amaze SX i-DTEC,2016,550000,35000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6735,Honda Brio V MT,2012,250000,97000,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0,CC,bhp,kmpl
6736,Maruti Alto 800 LXI,2014,206000,120000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5.0,CC,bhp,kmpl
6737,Hyundai EON Magna Plus,2014,290000,50000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,CC,bhp,kmpl
6738,Tata Nano Lx BSIV,2010,45000,30400,Petrol,Individual,Manual,Fourth & Above Owner,26.0,624.0,35.0,"48@ 3,000+/-500(NM@ rpm)",4.0,CC,bhp,kmpl
6740,Nissan Sunny Diesel XL,2012,220000,110000,Diesel,Individual,Manual,Third Owner,21.64,1461.0,84.8,200Nm@ 2000rpm,5.0,CC,bhp,kmpl
6741,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,515000,120000,Diesel,Individual,Automatic,Second Owner,14.84,2143.0,170.0,400Nm@ 1400-2800rpm,5.0,CC,bhp,kmpl
6742,Maruti Alto LX,2010,170000,100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,CC,bhp,kmpl
6743,Maruti Swift Vdi BSIII,2010,260000,120000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6744,Volkswagen Vento Diesel Highline,2012,315000,130000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5.0,CC,bhp,kmpl
6745,Maruti Alto K10 2010-2014 VXI,2011,225000,76000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6746,Volkswagen Jetta 2.0L TDI Comfortline,2012,420000,110000,Diesel,Individual,Manual,Third Owner,19.33,1968.0,138.1,320Nm@ 1750-2500rpm,5.0,CC,bhp,kmpl
6747,Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,525000,96000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,CC,bhp,kmpl
6748,Maruti Swift AMT ZDI,2018,670000,90000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6750,Ford Figo Diesel Celebration Edition,2013,250000,25000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,160Nm@ 2000rpm,5.0,CC,bhp,kmpl
6751,Maruti Swift Dzire VDi,2009,229999,90000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6752,Maruti Swift Dzire VDi,2009,229999,164000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6753,Honda Amaze EX i-Vtech,2013,300000,120000,Petrol,Individual,Manual,Second Owner,18.0,1198.0,86.7,109Nm@ 4500rpm,5.0,CC,bhp,kmpl
6754,Maruti A-Star Vxi,2010,165000,66000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
6755,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,295000,250000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,CC,bhp,kmpl
6756,Hyundai Verna 1.6 CRDI,2011,360000,157000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,CC,bhp,kmpl
6757,Hyundai Verna 1.6 CRDI,2011,380000,157000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,CC,bhp,kmpl
6758,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5.0,CC,bhp,kmpl
6759,Mahindra Scorpio 2.6 Turbo 9 Str,2008,320000,100000,Diesel,Individual,Manual,Second Owner,12.7,2609.0,116.6,"28.3@ 1,700-2,200(kgm@ rpm)",9.0,CC,bhp,kmpl
6760,Datsun GO Plus T BSIV,2016,325000,70000,Petrol,Individual,Manual,Second Owner,19.44,1198.0,67.0,104Nm@ 4000rpm,7.0,CC,bhp,kmpl
6761,Tata Manza Aqua Quadrajet BS IV,2010,160000,30000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0,CC,bhp,kmpl
6762,Mahindra Bolero Power Plus SLE,2018,630000,40000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,195Nm@ 1400-2200rpm,7.0,CC,bhp,kmpl
6764,Maruti Alto 800 VXI,2014,229999,30000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5.0,CC,bhp,kmpl
6765,Maruti Swift ZDi,2014,440000,70000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6766,Chevrolet Spark 1.0 LT,2007,90000,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,CC,bhp,kmpl
6767,Maruti Ciaz VDI SHVS,2017,750000,60000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6768,Honda City V MT,2012,330000,80000,Petrol,Individual,Manual,Second Owner,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0,CC,bhp,kmpl
6769,Maruti Ciaz ZDi Plus SHVS,2016,715000,70000,Diesel,Individual,Manual,Second Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0,CC,bhp,kmpl
6770,Skoda Fabia 1.2 TDI Active Plus,2013,250000,150000,Diesel,Individual,Manual,Second Owner,20.86,1199.0,75.0,180Nm@ 2000rpm,5.0,CC,bhp,kmpl
6771,Maruti Zen Estilo 1.1 LX BSIII,2007,120000,150000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,84Nm@ 3500rpm,5.0,CC,bhp,kmpl
6772,Ford Ikon 1.6 Nxt,2004,100000,25000,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,130@ 2500(kgm@ rpm),5.0,CC,bhp,kmpl
6773,Skoda Rapid 1.5 TDI AT Style BSIV,2017,850000,35000,Diesel,Individual,Automatic,Second Owner,21.72,1498.0,108.6,250Nm@ 1500-2500rpm,5.0,CC,bhp,kmpl
6774,Hyundai Xcent 1.2 CRDi E Plus,2018,450000,48000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0,CC,bhp,kmpl
6775,Volkswagen Polo Diesel Trendline 1.2L,2012,240000,200000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,180Nm@ 2000rpm,5.0,CC,bhp,kmpl
6777,Maruti Swift Dzire VDI,2015,600000,135000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6778,Chevrolet Enjoy 1.3 TCDi LS 7,2016,280000,110000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7.0,CC,bhp,kmpl
6779,Hyundai Verna 1.6 SX,2012,465000,146000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5.0,CC,bhp,kmpl
6780,Maruti Alto 800 LXI,2018,350000,44000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,CC,bhp,kmpl
6781,Hyundai i10 Magna 1.2 iTech SE,2013,325000,70000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0,CC,bhp,kmpl
6782,Tata Indica V2 DLS TC,2004,50000,271000,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,"12.5@ 2,500(kgm@ rpm)",5.0,CC,bhp,kmpl
6783,Maruti Alto LXi BSIII,2006,110000,120000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,CC,bhp,kmpl
6785,Mahindra Bolero 2011-2019 SLE BSIII,2015,515000,60000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0,CC,bhp,kmpl
6786,Maruti Ciaz 1.4 Sigma,2018,750000,40000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,130Nm@ 4000rpm,5.0,CC,bhp,kmpl
6787,Hyundai EON Sportz,2018,350000,25000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,CC,bhp,kmpl
6788,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,488999,15000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0,CC,bhp,kmpl
6789,Maruti Alto 800 LXI,2017,300000,27000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,CC,bhp,kmpl
6790,Maruti Baleno Alpha 1.3,2017,650000,35000,Diesel,Individual,Manual,Second Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,CC,bhp,kmpl
6791,Maruti A-Star Vxi,2014,250000,40000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5.0,CC,bhp,kmpl
